latitude,longitude
41.861711152,-87.707972346
41.851198236,-87.70401525
41.876645737,-87.635171022
41.756378405,-87.562684471
41.693593929,-87.68441262
41.894177016,-87.719934247
41.77853625,-87.671476566
41.73571455,-87.668695873
41.804814399,-87.749190763
41.940312794,-87.811476616
42.011253724,-87.695816663
41.759394867,-87.643044419
41.776471743,-87.58631069
41.902576214,-87.732214795
41.783353826,-87.594707892
41.778429255,-87.615277232
41.893281677,-87.627596446
41.883554448,-87.653247925
41.905956309,-87.680789773
41.785741344,-87.698455394
41.725978823,-87.586229183
41.929407321,-87.674817948
41.776248518,-87.605835547
41.861738103,-87.733606983
41.826375628,-87.611945922
41.718293295,-87.576780131
41.776545045,-87.699418652
41.718213554,-87.616127428
41.736580297,-87.559718964
41.792169863,-87.790838873
41.88649655,-87.699838571
41.886843497,-87.765098817
41.741908712,-87.563652646
41.753215027,-87.594983903
41.75929907,-87.612693997
41.88791087,-87.771204147
41.773637424,-87.622732349
41.867476308,-87.69837427
41.907402786,-87.687145162
41.842991774,-87.626897905
41.975978414,-87.83662354
41.738197066,-87.591400367
41.889133257,-87.717400656
41.725067898,-87.643309409
41.861813345,-87.711631385
41.954607083,-87.647107189
41.877618019,-87.680567743
41.707425337,-87.537703326
41.878028593,-87.721752104
41.704032312,-87.530450372
42.008092015,-87.675320611
41.826232236,-87.643552357
41.862832306,-87.716878538
41.869786389,-87.774281815
41.932992531,-87.666004876
41.906607263,-87.693570984
41.86841753,-87.700850511
41.790353984,-87.604942686
41.837637788,-87.723149651
42.016795311,-87.691087785
41.920838403,-87.725308192
41.694924479,-87.655802638
41.861523589,-87.662104669
41.909909227,-87.775247085
41.73571455,-87.668695873
41.856790413,-87.708424071
41.867127516,-87.721066673
41.974305063,-87.657762776
41.933498516,-87.806589074
41.99030671,-87.72867172
41.675165651,-87.640676424
41.786399399,-87.693898477
41.893706182,-87.766628348
41.669868653,-87.628420587
41.965368871,-87.724278258
41.812005414,-87.624535028
41.911604775,-87.734319736
41.779897408,-87.635759494
41.834731175,-87.704749033
41.673513729,-87.642985496
41.755853828,-87.613824708
41.887914046,-87.77129226
41.983704775,-87.654647424
41.77487752,-87.671374872
41.967166589,-87.661835196
41.863299232,-87.646803193
41.778766192,-87.684848879
41.938858841,-87.744620677
41.807396356,-87.724793842
41.972830613,-87.67271233
41.764728045,-87.561272312
42.008231831,-87.675775422
41.856289414,-87.712694339
41.768012657,-87.573161058
41.692513124,-87.629022848
41.732780501,-87.618790101
41.744668238,-87.647511473
41.841279549,-87.642722856
41.711245912,-87.630818099
41.799240504,-87.650142607
41.940762988,-87.738696513
41.722948016,-87.620620717
41.745121812,-87.601375711
41.927741555,-87.640310137
41.712952747,-87.670523627
41.870771699,-87.721031898
41.877509463,-87.636861729
41.906823047,-87.640885421
41.881437953,-87.681524023
41.782202841,-87.6691363
41.788987036,-87.74147999
41.898412853,-87.731100475
41.871672507,-87.721676848
41.730604918,-87.582735503
41.817419483,-87.691205462
41.72227863,-87.589480908
42.021158833,-87.671332737
41.879661402,-87.70497354
41.900887827,-87.754516465
41.855167994,-87.625552607
41.699646712,-87.641852867
41.750784915,-87.584589336
41.945428171,-87.65225623
41.874876448,-87.701657048
41.876955358,-87.736310466
41.680743289,-87.66026742
41.839085264,-87.655348347
41.879121968,-87.65315906
41.931890865,-87.756437618
41.843926753,-87.714773623
41.797937786,-87.616060693
41.786511773,-87.687007544
41.871870367,-87.706459756
42.005849323,-87.660994398
41.866940193,-87.660135245
41.895775889,-87.651160576
41.73571455,-87.668695873
41.924872358,-87.690533328
41.959844626,-87.721668957
41.873957448,-87.753757124
41.72126418,-87.57410058
41.807910436,-87.677101734
41.731207865,-87.656850296
41.905445703,-87.669744954
41.795219681,-87.622479327
41.917872284,-87.729021632
41.800863342,-87.664766276
41.780166523,-87.700732216
41.751942164,-87.614975155
41.814793181,-87.695633727
41.799562546,-87.751493971
41.903440031,-87.734722994
41.89232028,-87.772204888
41.751117176,-87.548033559
41.866184642,-87.724379838
41.938488464,-87.738250863
41.873433563,-87.726708664
41.879437486,-87.750457836
41.975280495,-87.752250961
41.892536041,-87.723556644
41.910534851,-87.674266171
41.916847428,-87.752711534
41.996721444,-87.722743326
41.79290166,-87.751396529
41.764345877,-87.575176367
41.951154808,-87.652629057
41.862473141,-87.708812942
41.75932339,-87.638471023
41.860000231,-87.712801624
41.764875615,-87.666811496
41.888427067,-87.754140512
41.72749971,-87.60642243
41.843317538,-87.731826598
41.941921232,-87.749425976
41.711025954,-87.67813202
41.740911217,-87.570864592
41.847536742,-87.703896986
41.863849222,-87.69456278
41.658415897,-87.610647057
41.809443704,-87.667428104
41.880990522,-87.70463737
41.688232823,-87.6071136
41.906870551,-87.722777368
41.672002853,-87.622482364
41.994913946,-87.881937669
41.755182608,-87.645372826
41.677797185,-87.622649219
41.87197194,-87.75402106
41.707706931,-87.559651388
41.885001213,-87.725791327
41.766306005,-87.646874195
41.73344292,-87.66786198
41.878369736,-87.762981709
41.726139992,-87.657932852
41.793949274,-87.67118967
41.881680634,-87.65379659
41.735172694,-87.612066127
41.737862048,-87.710593295
41.88463658,-87.729500188
41.771523432,-87.650645757
41.869034628,-87.682127329
41.811401932,-87.696745806
41.868541914,-87.639235361
41.9116839,-87.745917518
41.744883941,-87.664079475
41.75216896,-87.605227966
41.789033933,-87.694888025
41.871149149,-87.687242407
41.807452095,-87.623554532
41.919181057,-87.78530748
41.944796052,-87.728013903
41.752084701,-87.619792751
41.728022249,-87.634921549
41.683936056,-87.721847364
41.850744488,-87.683153399
41.990736648,-87.676084265
41.868180939,-87.709271389
41.797348695,-87.674400294
41.745303118,-87.702269161
41.777126398,-87.649574464
41.886802862,-87.644829218
41.958057846,-87.744175612
41.769449202,-87.659088027
41.764589674,-87.689822778
41.87046297,-87.720260149
41.654508349,-87.608531787
41.95384883,-87.713539113
41.909765455,-87.677444567
41.885742471,-87.631498734
41.863464446,-87.729978446
41.745448868,-87.625989449
41.87603825,-87.714438372
41.855036742,-87.667388504
41.873110209,-87.745800868
41.726036222,-87.660359045
41.919123413,-87.785304298
41.761034113,-87.649158884
41.885855984,-87.656815142
41.921912654,-87.664812223
41.816854043,-87.603420879
41.771338346,-87.682108302
41.895924869,-87.749367654
41.785930664,-87.723266186
41.904976105,-87.728827339
41.755145465,-87.584146507
41.736345716,-87.585636406
41.680332686,-87.6590417
41.807101267,-87.586402447
41.874376778,-87.723964278
41.781895078,-87.692252982
41.910469919,-87.751645139
41.941206395,-87.751865746
41.985374138,-87.698947546
41.756471358,-87.566322728
41.84097894,-87.649353839
41.840434687,-87.734716062
41.781152552,-87.736268692
41.691550073,-87.672013874
41.826088972,-87.66906446
41.761847539,-87.599961434
41.885447622,-87.711776888
42.01025524,-87.671166161
41.76573639,-87.66381882
41.967964953,-87.75289476
41.881834092,-87.688500832
41.858629591,-87.623950651
41.919462416,-87.733967003
41.931421979,-87.754876276
41.979419868,-87.709076452
41.981873934,-87.65549808
41.892295094,-87.744163312
41.891403502,-87.744219251
41.719223689,-87.615284715
41.911965599,-87.75819686
41.706857405,-87.64941498
41.715689245,-87.601834296
41.810748424,-87.596175966
41.721554174,-87.573133786
41.764005655,-87.671079767
41.931432792,-87.712289829
41.856263171,-87.631850505
41.920943116,-87.785362217
42.010193346,-87.674717583
41.787032553,-87.711250708
41.759283913,-87.741709017
41.854865175,-87.704126129
41.671293614,-87.652657494
41.763850768,-87.576252506
41.937822939,-87.672272531
41.80179965,-87.633970587
41.866604054,-87.686645691
41.897544957,-87.626499005
41.749517088,-87.55770569
41.868525915,-87.662872179
41.849888214,-87.710374151
41.884268781,-87.682758532
41.785422024,-87.632212598
41.978277934,-87.77395176
41.892483233,-87.66288246
41.965929119,-87.703505116
41.743912171,-87.564900234
41.741264408,-87.737920806
41.73696341,-87.650938614
41.915187259,-87.775425225
41.729373522,-87.563362679
41.721394792,-87.648612493
41.741097433,-87.575783343
41.853147642,-87.67195591
42.002589628,-87.673357469
41.965733438,-87.689501325
41.790202858,-87.684575945
41.806752043,-87.667984156
41.82103681,-87.62854806
41.722347855,-87.584505639
41.829205505,-87.69601907
41.745944133,-87.67181508
41.751420646,-87.592486791
41.891404632,-87.625369395
41.82771078,-87.677651723
41.873760261,-87.699795456
41.983644399,-87.658837346
41.777704926,-87.739823936
41.878559426,-87.725595306
41.753733606,-87.6767963
41.780842439,-87.653318734
41.772996751,-87.572816265
41.994737874,-87.699542476
41.879579377,-87.712090804
41.699255006,-87.647470573
41.768945845,-87.568219627
41.788171278,-87.630330891
41.878555458,-87.687167809
41.771068348,-87.583799955
41.894404088,-87.657712952
41.77853312,-87.660543723
41.940506567,-87.651125078
41.767471191,-87.575110245
41.750751029,-87.571088975
41.764295943,-87.666231019
41.708164398,-87.651378763
41.938741267,-87.640911437
41.724093504,-87.656664841
41.996407247,-87.687397001
41.760404596,-87.680576827
41.783696241,-87.700833185
41.730691736,-87.620502152
41.827734191,-87.678869624
41.915096005,-87.746654118
41.786494804,-87.774268996
41.715539948,-87.636994274
41.992618453,-87.6688108
41.849243612,-87.706394429
41.842709067,-87.626890005
41.813224861,-87.687047191
41.683935959,-87.721829061
41.737393774,-87.641220935
41.820947579,-87.613276222
41.745340136,-87.605070606
41.850808531,-87.729572523
41.908038811,-87.7670747
41.758811048,-87.581923103
41.880988763,-87.704817322
41.700301356,-87.628099309
41.852510867,-87.730264924
41.780240925,-87.698300668
41.960703978,-87.749147901
41.899135433,-87.644366171
41.801313866,-87.621010957
41.890888996,-87.672855844
41.70455834,-87.53347236
41.711960842,-87.608073517
41.770202574,-87.620237184
41.877997411,-87.724146529
41.99534799,-87.78212724
41.816455303,-87.598557379
41.853479119,-87.726008976
41.89177515,-87.621824767
41.968872749,-87.753331459
41.702907823,-87.611203721
41.910239494,-87.694846269
41.981320174,-87.694846469
41.994913946,-87.881937669
41.909553647,-87.75170489
41.713753878,-87.642987258
41.895877613,-87.706566627
41.740533798,-87.710369619
41.760055439,-87.684340901
41.804360707,-87.586129856
41.890152128,-87.620307606
41.788422798,-87.623925823
41.900233475,-87.692778744
41.800532986,-87.693989039
41.933719599,-87.718570559
41.726359948,-87.625180472
41.769053315,-87.618567334
41.898532573,-87.76149836
41.746727391,-87.662543236
41.79290166,-87.751396529
41.881944424,-87.634195294
41.753338024,-87.583046082
41.902266154,-87.75411464
41.83806964,-87.644239922
41.853306203,-87.63522302
41.996609001,-87.688627354
41.73665603,-87.545820897
41.811084496,-87.623833562
41.862928711,-87.708312909
41.934842477,-87.729522998
41.762084709,-87.700301402
41.686737572,-87.625655422
41.931825492,-87.796720587
41.779147989,-87.691261104
41.879434947,-87.750498251
41.882004688,-87.728948432
41.754876293,-87.608495811
41.746036392,-87.584875372
41.863651085,-87.729984033
41.913251611,-87.687299262
41.745150913,-87.603793874
41.793115777,-87.733271651
41.978986356,-87.692652089
41.858761329,-87.623952866
41.770599465,-87.713744647
41.794947039,-87.674329547
41.900886077,-87.766821997
41.93781702,-87.719652205
41.990447083,-87.782747038
41.884801266,-87.754011677
41.922560231,-87.635739986
41.764728045,-87.561272312
41.964667369,-87.721372797
41.782228091,-87.698354392
42.008934731,-87.676802121
41.736793013,-87.594541841
41.959715934,-87.673167678
41.720690025,-87.643195075
41.717004704,-87.64187561
41.842820153,-87.660472549
41.782491495,-87.673987788
41.87000817,-87.726601533
41.834638848,-87.65105794
41.764569155,-87.628341654
41.713307488,-87.645431312
41.725681875,-87.606248768
41.76350381,-87.583605764
41.77266371,-87.607016167
41.834316785,-87.723067442
41.789342127,-87.663232228
41.896160267,-87.728572565
41.923234817,-87.706052757
41.852737779,-87.70101969
41.863642218,-87.627331436
41.782114628,-87.612614576
41.745646982,-87.561277434
41.767687852,-87.663864512
41.749310761,-87.564982438
41.85494354,-87.623866584
41.87046297,-87.720260149
41.728321653,-87.545032483
41.887711996,-87.617139647
41.823125769,-87.602725951
41.838067689,-87.644372052
41.878458449,-87.745204753
41.709642255,-87.658123881
41.952897791,-87.787860507
41.793115777,-87.733271651
41.876705244,-87.751202356
41.851407157,-87.733835632
41.890813098,-87.721060899
41.797265452,-87.698110623
41.771066092,-87.585981167
41.992770489,-87.687271918
41.838814549,-87.623263115
41.870493737,-87.730217085
41.894064536,-87.628612563
41.753145614,-87.602153123
41.868541914,-87.639235361
41.757551346,-87.611445429
41.776200149,-87.603401769
41.869710651,-87.627477612
41.896103256,-87.655932
41.782281212,-87.661846483
41.742710224,-87.634088181
41.727762324,-87.644599401
41.971003991,-87.763542413
41.94141162,-87.792159643
41.745047725,-87.652718186
41.95388599,-87.710770479
41.807067906,-87.603843747
41.751452878,-87.624567581
41.772649633,-87.582626772
41.729126581,-87.562142029
41.896630042,-87.631691746
41.862132355,-87.666264958
41.717119313,-87.661191965
41.882436635,-87.629416041
41.855026964,-87.622268928
41.944141132,-87.677232036
41.84528672,-87.622127226
41.759908705,-87.606657882
41.812578685,-87.642506694
41.944096504,-87.667572593
41.736625423,-87.60656135
41.792430172,-87.709658344
41.827161886,-87.611731628
41.909089126,-87.715313199
41.777725424,-87.617268519
41.895447273,-87.655913222
41.904911194,-87.625278972
41.919143495,-87.714202078
41.946145384,-87.655667162
41.829606812,-87.704601031
41.931995753,-87.710336581
41.84528672,-87.622127226
41.943445021,-87.662198112
42.012523216,-87.680974794
41.891092075,-87.765751637
41.682593065,-87.615827567
41.721110227,-87.627435926
41.903138006,-87.68031154
41.809229134,-87.700343659
41.895774382,-87.685007181
41.973827936,-87.674349531
41.78238119,-87.703233008
41.713865463,-87.537986503
41.744008135,-87.566119307
41.883210946,-87.631280397
41.901092425,-87.768043383
41.749130503,-87.624010454
41.976999956,-87.675258308
41.859828997,-87.623977775
41.857613255,-87.680231613
41.702872035,-87.634263635
41.811399324,-87.694299165
41.743219959,-87.601367997
41.759166469,-87.632065974
41.943330388,-87.732144575
41.812015729,-87.618229288
41.812520641,-87.609896806
41.922857278,-87.697285318
41.93009165,-87.753910755
41.871198825,-87.655394611
41.85384946,-87.653503975
41.778071378,-87.60161708
41.756802274,-87.560011249
41.865191804,-87.660083834
41.871990459,-87.694389938
41.733681337,-87.653274182
41.867190747,-87.686056033
41.99456922,-87.658869151
42.003620212,-87.775562067
41.917022346,-87.806033831
41.845018785,-87.623620246
41.677830552,-87.620503762
41.798930421,-87.675535671
41.748301279,-87.634236391
41.994913946,-87.881937669
41.971180381,-87.696334094
41.912783511,-87.706823763
41.796306734,-87.723248473
41.759873573,-87.564163718
41.711495119,-87.639312327
41.994913946,-87.881937669
41.751238033,-87.555310231
41.671479542,-87.650228818
41.920953645,-87.716047518
41.717707002,-87.574017914
41.981051826,-87.839658835
41.815399239,-87.66514337
41.897478161,-87.631267403
41.839200352,-87.632910287
41.875768022,-87.725500582
41.821308212,-87.623155726
41.995510335,-87.656979389
41.963203853,-87.879657609
41.912639064,-87.677514345
41.812607444,-87.622925375
41.741732628,-87.568517123
41.877600872,-87.635193673
41.933651523,-87.778480113
41.924209145,-87.796483093
41.93516829,-87.803885045
41.947110548,-87.722525888
41.779908624,-87.64261181
41.794555987,-87.630576503
41.970870722,-87.779488407
41.908279842,-87.760893386
41.886468834,-87.70228103
41.731497731,-87.658074565
41.847352846,-87.703891449
41.888179258,-87.757796948
41.900675948,-87.73671034
41.902517484,-87.758255943
41.921607412,-87.709059718
41.856761156,-87.693146663
41.829445075,-87.606936041
41.769858738,-87.570965451
41.778479922,-87.670274603
41.870863824,-87.714157848
41.894086051,-87.71627324
41.783486919,-87.62055566
41.762419957,-87.683180808
41.750017154,-87.684409039
41.752530825,-87.591865668
41.892631803,-87.618362824
42.012220854,-87.684274879
41.852534358,-87.72846982
41.898319336,-87.704941263
41.911693567,-87.763078252
41.729222756,-87.631072881
41.878585956,-87.745989394
41.867293733,-87.711651717
41.903161679,-87.725097569
41.856135566,-87.706598756
41.844449963,-87.659956346
41.847352846,-87.703891449
41.902032959,-87.692646884
41.771185345,-87.571547278
42.008155128,-87.675319961
41.711647539,-87.603235239
41.850285768,-87.623741877
41.940652722,-87.651244814
41.966490625,-87.721579648
41.826333228,-87.684915757
41.893932344,-87.763530103
41.824177767,-87.704441353
41.93772477,-87.640268214
41.818972709,-87.66521628
41.829643165,-87.694774537
41.932655173,-87.652943401
41.707156217,-87.624010596
41.883087088,-87.771889077
41.952736955,-87.701870406
41.852537892,-87.69910932
41.945765974,-87.705751068
41.795049397,-87.627798688
41.817819665,-87.623062204
41.869499313,-87.643733583
41.724159775,-87.653015603
41.843047909,-87.645184739
41.760813963,-87.56566991
41.864308475,-87.658268521
41.712155991,-87.624838296
41.775037227,-87.720953473
41.766246905,-87.624932618
41.799318993,-87.684993784
41.876351148,-87.666880865
41.88549055,-87.657670994
41.838745634,-87.653139089
41.884523654,-87.680280786
41.753198167,-87.730836314
41.884229778,-87.765412092
41.755820962,-87.623097506
41.796387631,-87.735503864
41.794921453,-87.667039368
41.85432513,-87.730846192
41.943145735,-87.684123166
42.008344507,-87.675325368
41.932084699,-87.779643992
41.73526101,-87.637514059
41.93994148,-87.652086737
41.94142176,-87.758119684
41.952118004,-87.833584778
41.7866781,-87.622258352
41.994565827,-87.659226017
41.800464977,-87.723370404
41.754112147,-87.616611156
41.721552423,-87.573283992
41.828568812,-87.638742713
41.919345195,-87.636388619
41.713972272,-87.662250286
41.731178703,-87.571924904
41.77268594,-87.605758495
41.948849985,-87.683466096
41.794172858,-87.6320989
41.776861582,-87.660498868
41.751936697,-87.653774167
41.91405171,-87.728907038
41.716371494,-87.563440975
41.681580822,-87.630551474
41.794314175,-87.625162711
41.768161426,-87.646920397
41.755553911,-87.647806072
41.890915187,-87.706413142
41.871908601,-87.701917582
41.655276603,-87.597278192
41.884231489,-87.696669693
41.967588645,-87.649192535
41.752918006,-87.557001414
41.928324429,-87.646429809
41.937227668,-87.644305471
41.773246773,-87.666519541
41.925257998,-87.660606539
41.919928122,-87.683373828
42.00920381,-87.660712548
41.862699786,-87.717753532
41.881714985,-87.651258748
41.873761627,-87.699545765
41.915953243,-87.676885203
41.777541862,-87.615558432
41.865585149,-87.719506417
41.763808317,-87.673508326
41.884951567,-87.660754117
41.889998232,-87.656551077
41.762064717,-87.568865843
41.884523654,-87.680280786
41.967701604,-87.656210942
41.854742411,-87.707775951
42.008344507,-87.675325368
41.654384185,-87.607556163
41.917245085,-87.635356969
42.015078239,-87.679079321
41.902741016,-87.6284841
41.815827005,-87.623010853
41.760490478,-87.655131704
41.902619083,-87.645026663
41.806403982,-87.587210143
41.815630302,-87.621380589
41.984675412,-87.660102762
41.945989336,-87.757810289
41.728104955,-87.617149416
41.673255711,-87.642977272
41.780946398,-87.621995369
41.730409312,-87.657323946
41.969677516,-87.692561517
41.757221911,-87.645420683
41.756004678,-87.6506893
41.962737417,-87.650663692
41.765528549,-87.580583779
41.886671022,-87.683424585
41.708732924,-87.643180147
41.945646333,-87.673640001
41.754105943,-87.655843942
41.888494482,-87.648696632
41.935693431,-87.709043649
41.765451836,-87.625058662
41.86281613,-87.718468282
41.88136994,-87.715896186
41.873336141,-87.662796208
41.944472927,-87.797158563
41.809626128,-87.598334647
41.806062189,-87.667331079
41.797936811,-87.606301777
41.768616578,-87.659368009
41.858218136,-87.643807077
41.8954126,-87.759344446
41.914060549,-87.713068164
41.893759857,-87.667221463
41.707548972,-87.600014889
41.809215873,-87.706432739
41.817570192,-87.665183168
41.754112147,-87.616611156
41.907139595,-87.63968072
41.967093804,-87.666296261
41.880392321,-87.653119884
41.747085265,-87.637353413
41.907311621,-87.712909405
41.885739561,-87.716041407
41.867513384,-87.686820095
41.848233126,-87.633142086
41.894484615,-87.713845278
41.918410839,-87.683422294
41.878092571,-87.749331743
41.761219446,-87.628070435
41.798571919,-87.66713725
41.874393769,-87.65040764
41.911434811,-87.747653879
41.956666296,-87.698320573
41.781450272,-87.610829121
41.771391692,-87.650643488
41.904442908,-87.661993264
41.788243045,-87.692820438
41.856078782,-87.719971742
41.776752199,-87.662912363
41.739352584,-87.622685422
41.77404448,-87.779483926
41.977653987,-87.697825247
41.770077648,-87.65303653
41.768382919,-87.644495002
41.980191769,-87.83812446
41.922116302,-87.768658893
41.816887975,-87.633568002
41.941155997,-87.643160503
41.834042232,-87.674368991
41.876614821,-87.651030247
41.927101339,-87.680438363
41.918935554,-87.682553505
41.709590456,-87.62356999
41.855006518,-87.669752719
41.961184538,-87.708555894
41.91264082,-87.693389494
41.777750747,-87.600396201
41.861711152,-87.707972346
41.704659074,-87.622265594
41.898767916,-87.624116333
41.791966431,-87.643883187
41.72094894,-87.64198351
41.856183078,-87.719974416
41.999655085,-87.683280511
41.788691846,-87.619071595
41.902820105,-87.707997479
41.866843668,-87.625816668
41.733588393,-87.631878977
41.884534571,-87.738347838
41.691585022,-87.612124887
41.802992677,-87.62267216
41.691076433,-87.669829257
41.767669591,-87.668754707
41.691585022,-87.612124887
41.847372055,-87.70389126
41.903793504,-87.684602796
41.903304304,-87.670064675
41.765555982,-87.622814202
41.80538728,-87.739425473
41.79453743,-87.580435129
41.720112571,-87.578418112
41.766003325,-87.686949501
41.808966377,-87.724848676
41.755589702,-87.640505048
41.895136875,-87.668540436
41.868606884,-87.683644301
41.848635221,-87.731692368
41.779220641,-87.649632877
42.001099005,-87.805303445
41.888701814,-87.647570608
41.7751956,-87.711101146
41.938342263,-87.784367935
41.912989478,-87.670199546
41.863803506,-87.721447148
41.719032453,-87.618946082
41.742442902,-87.572990044
41.959123447,-87.653463411
41.797064506,-87.673178312
41.776445498,-87.690884781
41.782615834,-87.649717805
41.726529292,-87.610071052
41.755633717,-87.644173224
41.920912029,-87.756055169
41.848829433,-87.631924385
41.929251536,-87.779980861
41.874530623,-87.711706429
41.89538431,-87.654081077
41.793324684,-87.651210228
41.852426595,-87.623791625
41.748674558,-87.599048654
41.963553345,-87.713213423
41.730005402,-87.650741157
41.78404754,-87.671606886
41.881203182,-87.647342333
41.709250112,-87.536486903
41.878454479,-87.756323613
41.794509508,-87.633301738
41.879812147,-87.721713065
41.749841613,-87.702660807
41.746805587,-87.621269364
41.709250112,-87.536486903
41.893563511,-87.722735168
41.840700741,-87.651026577
41.715909199,-87.656073092
41.750390308,-87.61652063
41.781582559,-87.609610372
41.765774779,-87.672344521
41.746680184,-87.727657857
41.904394115,-87.630001432
41.8442528,-87.641556841
41.977380781,-87.766162925
41.885770214,-87.623510934
41.722347855,-87.584505639
41.876388599,-87.693736599
41.799002969,-87.641632968
41.764728045,-87.561272312
41.759875726,-87.592045017
41.673548279,-87.616795523
41.776538892,-87.686011499
41.814734132,-87.622461672
41.967075649,-87.733638571
42.017210554,-87.677651716
41.962845895,-87.721500532
41.828194666,-87.659315849
41.84382512,-87.70867136
41.965587685,-87.716944235
41.77279778,-87.683468276
41.764728045,-87.561272312
41.778802068,-87.65448051
41.870954998,-87.706681651
41.8709931,-87.702113843
41.845375244,-87.642932048
41.90540217,-87.643270207
41.740278723,-87.604493907
41.884775316,-87.774808518
41.884542766,-87.679781153
41.880032341,-87.742810805
41.917363526,-87.635429163
41.915996808,-87.747865687
41.716680039,-87.557902859
41.865251795,-87.625782822
41.766655655,-87.638388243
41.689814946,-87.663834113
41.785130087,-87.622220458
41.752865122,-87.563825944
41.764728045,-87.561272312
41.804106154,-87.674580467
41.884606602,-87.677981051
41.808566317,-87.668985087
41.885456468,-87.712397438
41.895525128,-87.649602231
41.719682966,-87.569884841
41.675480864,-87.626192376
41.890915417,-87.712517189
41.772283624,-87.623480478
41.793835574,-87.681539573
41.88426774,-87.704744791
41.719041877,-87.536494149
41.861975288,-87.711637158
41.770607788,-87.647579829
41.881826413,-87.709972216
41.774663706,-87.698154053
41.892837718,-87.773078165
41.926893378,-87.754751823
41.859950194,-87.709138509
41.917467509,-87.75595394
41.792655478,-87.7663752
41.762099852,-87.572505114
42.008899324,-87.678771012
41.978956358,-87.662421153
41.925377575,-87.756191299
41.728082641,-87.600983016
41.813279486,-87.68456689
41.78217514,-87.609145397
41.755383848,-87.640499932
41.782081868,-87.687385684
41.900860447,-87.632842923
41.809842809,-87.666213505
41.77269883,-87.630756484
41.976290414,-87.905227221
41.739502144,-87.736782902
41.870976076,-87.704012212
41.735857166,-87.624152861
41.758506141,-87.68797035
41.774500677,-87.604579512
41.77857063,-87.69947203
41.870032545,-87.662878464
41.8528473,-87.646500205
41.841762174,-87.732997184
41.781004557,-87.689064723
41.885065346,-87.652122845
41.791354489,-87.696170458
41.827972394,-87.659318181
41.79132961,-87.698616608
41.739551435,-87.624222138
41.929593032,-87.74010119
41.93583801,-87.724210162
41.9240717,-87.759003127
41.898380421,-87.773503557
41.776283468,-87.600970163
41.853782187,-87.675887911
41.818038629,-87.598110061
41.793973589,-87.62244909
41.879658716,-87.734254648
41.874890549,-87.751597019
41.750663536,-87.601528975
41.896384617,-87.6721895
41.762763985,-87.651629307
41.666781681,-87.622250666
41.900414555,-87.668628953
41.992635429,-87.699471371
41.755864287,-87.602869924
41.934132295,-87.720823164
41.74309244,-87.661818902
41.83344158,-87.644950062
41.892642359,-87.716232044
41.980072561,-87.710007924
41.967940311,-87.688129595
41.679292675,-87.631103503
41.81919655,-87.624719873
41.66789932,-87.625920329
41.729018236,-87.594945987
41.874895404,-87.697136882
41.940225822,-87.810455522
41.797992404,-87.730655311
41.88090842,-87.711736421
41.914053876,-87.713865495
41.789506242,-87.690021006
41.764164663,-87.595393536
41.796665517,-87.665869764
41.79486342,-87.664608602
41.745702038,-87.550353166
41.778719255,-87.718744326
41.884545685,-87.737315805
41.890025632,-87.653755895
41.878840427,-87.639582928
41.750068064,-87.662218949
41.743050768,-87.6256127
41.884839745,-87.763346491
41.928642785,-87.759392088
41.81400711,-87.670693323
41.848198741,-87.635608877
41.757341587,-87.63568495
41.823559787,-87.637714542
41.916997228,-87.652117711
41.918711651,-87.76551063
41.838369833,-87.621466209
41.811110666,-87.622296321
41.865443417,-87.733715535
41.778992484,-87.631817016
41.911000902,-87.682362243
41.722549895,-87.648109373
41.881314979,-87.642644446
41.691413679,-87.668826246
41.936525683,-87.717312374
41.770640477,-87.645244342
41.956684923,-87.723522711
41.690696992,-87.629123207
41.991418004,-87.656853506
41.715539948,-87.636994274
41.927388879,-87.80637475
41.767591513,-87.661464502
41.910494405,-87.758140263
41.875844877,-87.725503525
41.66789932,-87.625920329
41.895692026,-87.627298109
41.78651983,-87.620632068
41.655827919,-87.595947243
41.759873699,-87.576163642
41.77348038,-87.573741714
41.820248497,-87.616020877
41.666921701,-87.622260105
41.81479317,-87.618708294
41.731102035,-87.5707095
41.875071613,-87.723032382
41.801826786,-87.630772132
41.754988046,-87.559974389
41.813078053,-87.685830804
41.875291967,-87.723702229
41.881955497,-87.699960545
41.793519803,-87.619194017
41.986760105,-87.698974247
41.876915862,-87.679667927
41.817122195,-87.616807805
41.820155469,-87.622687869
41.750840739,-87.597906231
41.985708502,-87.665016925
41.881592273,-87.636758638
41.854459796,-87.715387915
41.873987527,-87.751564819
41.909667421,-87.631615119
41.877500741,-87.649566735
41.890703831,-87.70640419
41.935200918,-87.685526837
41.835434506,-87.654733702
41.978526568,-87.75708711
42.014241553,-87.672423781
41.758566778,-87.606229539
41.855889399,-87.71996621
41.813926326,-87.731294646
41.776916526,-87.703092193
41.832496126,-87.61032506
41.810239534,-87.685664982
41.957403268,-87.797656817
41.90008346,-87.675945799
41.718878224,-87.570612292
41.732441817,-87.581622347
41.725381716,-87.571773558
41.976186904,-87.694062929
42.002232152,-87.665638721
41.893322468,-87.668460085
41.799505075,-87.592329293
41.787464213,-87.687525997
41.7526255,-87.602789373
41.853555509,-87.711564538
41.652705024,-87.608486139
42.012812146,-87.66442416
41.726090835,-87.577340723
41.731304026,-87.595766101
41.870028132,-87.708823855
41.88301997,-87.766605275
